"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"South Asia (IDA & IBRD)","TSA","CO2 emissions (kt)","EN.ATM.CO2E.KT","139487.691739442","150116.494622559","165280.303006033","178494.691469747","175458.953579434","192549.860280533","198885.475019752","201136.236568329","219942.186366774","223580.607514722","228245.822360865","237639.343483893","245637.662","254691.485","263356.606","285677.635","297283.69","314921.96","321225.533","338423.763","359501.679","387715.577","402746.61","435192.226","447627.023","492357.089","526174.163","562132.765","606881.166","660778.732","710642.598","750290.202","797983.204","827348.54","877469.096","928543.072","1012117.669","1049678.75","1069733.573","1134852.159","1181100.363","1197088.483","1217627.35","1269995.777","1340519.521","1416188.066","1510675.655","1629325.107","1798120.784","1976865.032","1969681.379","2107047.199","2293466.478","2302798.993","","","",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","CO2 emissions (kt)","EN.ATM.CO2E.KT","126041.858996179","131831.739953558","136455.140863105","143056.035590901","157026.704342648","174293.018105146","177839.310565418","184890.962414542","188954.500050026","205119.342072502","226177.54672379","260330.613041076","274474.849810743","291657.899676888","309566.522242014","300588.025202818","316182.256902474","318801.76039008","324159.835705639","365577.013717777","378361.9767624","403987.716136185","426305.588179739","433107.36712199","464727.453255055","476481.730978561","482543.053679286","475093.840636406","505765.100932341","481363.532932736","444169.560117236","457935.568447013","461484.96627042","471586.239950243","474406.411386452","495993.971618392","511108.945595502","521878.828773295","520894.684276014","527382.610452429","566729.821579573","569779.708405494","574365.669618192","616199.579547941","682347.246619123","660426.648848395","694380.214171455","720403.506141336","755667.676864501","747096.909911837","747752.212611889","764164.398314334","775982.060566128","784257.123000259","","","",
"Trinidad and Tobago","TTO","CO2 emissions (kt)","EN.ATM.CO2E.KT","2581.568","4602.085","7238.658","1309.119","3795.345","5196.139","4055.702","4638.755","4041.034","3905.355","8998.818","8104.07","8243.416","9398.521","10051.247","9622.208","15925.781","16175.137","15328.06","16725.187","16937.873","17260.569","18426.675","16303.482","17535.594","20755.22","17385.247","17520.926","15867.109","16142.134","16959.875","21048.58","20986.241","16820.529","19853.138","20967.906","21781.98","19229.748","19317.756","22816.074","23894.172","25144.619","27223.808","27902.203","30813.801","29512.016","46431.554","48202.715","46636.906","44873.079","47909.355","46900.93","45371.791","46541.564","","","",
"Tunisia","TUN","CO2 emissions (kt)","EN.ATM.CO2E.KT","1727.157","1767.494","1796.83","1947.177","2757.584","2464.224","2885.929","3087.614","3597.327","3857.684","3744.007","4213.383","4737.764","4829.439","5397.824","5548.171","5848.865","6758.281","7491.681","8771.464","9493.863","9834.894","9526.866","11305.361","11547.383","11939.752","12064.43","11749.068","12464.133","13234.203","13267.206","15489.408","15023.699","16501.5","15940.449","15735.097","16758.19","16945.207","18001.303","18331.333","19922.811","20817.559","20861.563","21246.598","22299.027","22662.06","22992.09","24110.525","24825.59","24788.92","27660.181","26021.032","27003.788","27667.515","","","",
"Turkey","TUR","CO2 emissions (kt)","EN.ATM.CO2E.KT","16820.529","17363.245","21631.633","22669.394","26336.394","27388.823","31547.201","33523.714","36314.301","38807.861","42639.876","47733.339","53857.229","59486.074","61136.224","65697.972","73721.368","81572.415","77256.356","75576.87","75763.887","79874.594","86988.574","90541.897","95796.708","106717.034","116881.958","129907.142","126309.815","139316.664","145858.592","148619.843","153108.251","159136.799","156848.591","171974.966","188205.108","198535.047","200614.236","196771.22","216151.315","194552.685","205685.697","218523.864","225421.491","237390.579","261614.781","284658.209","283979.814","277844.923","298002.422","320840.498","329560.624","323451.402","","","",
"Tuvalu","TUV","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","CO2 emissions (kt)","EN.ATM.CO2E.KT","828.742","704.064","766.403","803.073","1034.094","1162.439","1371.458","1760.16","1653.817","1796.83","1767.494","2464.224","2167.197","3186.623","2306.543","2284.541","2790.587","2013.183","2203.867","2071.855","1884.838","2123.193","2167.197","2218.535","2368.882","2357.881","2299.209","2390.884","2288.208","2207.534","2266.206","2398.218","2324.878","2596.236","2405.552","3553.323","3461.648","2882.262","2555.899","2537.564","2651.241","3127.951","3589.993","3806.346","4363.73","5504.167","6028.548","5896.536","6142.225","5918.538","7106.646","8093.069","9545.201","10751.644","","","",
"Uganda","UGA","CO2 emissions (kt)","EN.ATM.CO2E.KT","421.705","407.037","429.039","432.706","491.378","627.057","733.4","810.407","982.756","1177.107","1444.798","1441.131","1382.459","1180.774","1195.442","1133.103","990.09","806.74","700.397","674.728","627.057","528.048","546.383","616.056","583.053","619.723","704.064","770.07","865.412","803.073","759.069","781.071","788.405","781.071","707.731","938.752","1059.763","1107.434","1265.115","1312.786","1430.13","1510.804","1558.475","1598.812","1738.158","2170.864","2537.564","2889.596","3190.29","3380.974","3920.023","4264.721","4085.038","4895.445","","","",
"Ukraine","UKR","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","630929.352","539335.026","441767.157","445943.87","412335.815","341196.015","328636.54","332549.229","320902.837","321775.583","318687.969","352431.703","343396.215","333876.683","326429.006","321258.536","311023.939","260136.98","304643.359","286444.038","295772.886","271101.31","","","",
"Upper middle income","UMC","CO2 emissions (kt)","EN.ATM.CO2E.KT","1997863.01729074","1667812.75873005","1549768.23067212","1580514.94938502","1664189.50334867","1796706.46249138","1954285.47640701","1910292.42747084","2085132.38672252","2355306.65868623","2755631.51552224","3023394.52863441","3192525.42883531","3419176.41196178","3530469.20964206","3830959.76337882","4075657.92368715","4341362.45917823","4729837.21305889","4891728.36593075","4883591.97522243","4858480.90603847","5182066.68060564","5365666.10571927","5650703.69380435","5994734.32590705","6248136.00974739","6606917.71044272","6961774.40278394","7179323.18484887","7082758.99505534","7326262.10479795","7502429.29949114","7588050.18575531","7577291.84899851","7860125.57484538","8035173.29321954","7990161.4438504","7907237.51049924","7987608.18105161","8125060.67056741","8299548.36593231","8536250.19639153","9588301.31598805","10518871.6549184","11147000.0939539","11968419.9589696","12479079.5064026","13071829.768985","13320386.490308","14797120.934281","15959361.3233699","16457321.855947","16686340.5030131","","","",
"Uruguay","URY","CO2 emissions (kt)","EN.ATM.CO2E.KT","4319.726","4121.708","4011.698","4319.726","4558.081","5522.502","5405.158","4884.444","4884.444","5595.842","5742.522","5808.528","6076.219","5775.525","5683.85","5969.876","5896.536","5650.847","5742.522","6277.904","5837.864","5375.822","4873.443","3817.347","3450.647","3296.633","3179.289","3560.657","4807.437","4880.777","3993.363","4554.414","5170.47","4466.406","4066.703","4591.084","5441.828","5555.505","5687.517","6725.278","5306.149","5089.796","4620.42","4598.418","5610.51","5775.525","6648.271","6002.879","8283.753","8074.734","6380.58","7763.039","8694.457","7605.358","","","",
"United States","USA","CO2 emissions (kt)","EN.ATM.CO2E.KT","2890696.1","2880505.507","2987207.873","3119230.874","3255995.306","3390922.571","3561878.111","3695708.943","3831354.94","4024748.853","4328904.501","4356770.034","4564952.958","4770194.948","4598487.673","4406329.539","4613100.668","4742292.745","4890861.25","4901796.244","4723209.677","4535800.308","4306748.487","4341878.347","4475192.132","4492555.377","4495463.308","4688373.177","4892526.068","4955081.421","4823557.132","4822383.692","4911103.09","5032931.831","5098475.789","5138009.716","5260696.535","5375235.28","5410918.857","5510430.236","5701829.301","5601404.839","5648727.474","5679222.246","5763456.903","5795161.785","5703871.82","5794923.43","5622464.42","5274128.756","5408869.004","5305279.921","5115806.031","5186168.427","","","",
"Uzbekistan","UZB","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111451.131","116232.899","108664.211","100079.764","102584.325","102646.664","118477.103","118319.422","121058.671","123200.199","128077.309","123577.9","120325.271","112877.594","115470.163","115532.502","119107.827","107131.405","104168.469","113684.334","115814.861","103226.05","","","",
"St. Vincent and the Grenadines","VCT","CO2 emissions (kt)","EN.ATM.CO2E.KT","11.001","11.001","11.001","14.668","18.335","14.668","18.335","18.335","22.002","29.336","29.336","29.336","36.67","40.337","33.003","33.003","33.003","33.003","36.67","29.336","36.67","36.67","40.337","47.671","66.006","66.006","66.006","77.007","66.006","77.007","80.674","77.007","84.341","102.676","121.011","128.345","132.012","132.012","161.348","165.015","146.68","179.683","187.017","198.018","220.02","220.02","220.02","227.354","227.354","311.695","220.02","198.018","253.023","209.019","","","",
"Venezuela, RB","VEN","CO2 emissions (kt)","EN.ATM.CO2E.KT","57069.521","51928.387","54106.585","56204.109","56603.812","60787.859","57029.184","65815.316","65635.633","68998.272","74561.111","62562.687","62577.355","66501.045","75133.163","63816.801","57344.546","63732.46","68690.244","76570.627","90802.254","91968.36","93405.824","93101.463","93218.807","101278.873","109529.623","110981.755","116097.22","108854.895","122162.438","115440.827","105972.633","124391.974","129965.814","133350.455","122804.163","133988.513","167339.878","173122.737","152422.522","172587.355","193316.906","192103.129","151733.126","165095.674","169514.409","160786.949","179114.615","179789.343","189070.52","178806.587","198641.39","185531.865","","","",
"British Virgin Islands","VGB","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","3.667","3.667","7.334","7.334","11.001","3.667","14.668","18.335","18.335","22.002","22.002","25.669","25.669","25.669","25.669","29.336","29.336","29.336","29.336","44.004","36.67","40.337","40.337","47.671","55.005","62.339","66.006","66.006","66.006","66.006","69.673","73.34","80.674","84.341","95.342","99.009","102.676","102.676","102.676","106.343","113.677","121.011","124.678","132.012","143.013","150.347","161.348","165.015","172.349","176.016","176.016","176.016","","","",
"Virgin Islands (U.S.)","VIR","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","CO2 emissions (kt)","EN.ATM.CO2E.KT","7491.681","7986.726","9347.183","9119.829","11800.406","13164.53","19200.412","22984.756","23622.814","27080.795","28199.23","24528.563","23058.096","25096.948","19083.068","21800.315","13923.599","15276.722","15419.735","16281.48","16820.529","17726.278","18382.671","19317.756","17550.262","21165.924","23091.099","25969.694","23182.774","17509.925","21407.946","21451.95","21477.619","23006.758","26230.051","29090.311","34667.818","45100.433","47513.319","47693.002","53644.543","61139.891","70806.103","78767.16","90549.231","98143.588","102745.673","104872.533","117993.059","134916.264","147340.06","161887.049","158231.05","152624.207","","","",
"Vanuatu","VUT","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","40.337","33.003","62.339","47.671","77.007","84.341","62.339","44.004","40.337","58.672","62.339","55.005","62.339","55.005","44.004","51.338","58.672","62.339","62.339","51.338","51.338","55.005","55.005","121.011","58.672","47.671","66.006","62.339","66.006","66.006","62.339","62.339","62.339","66.006","84.341","84.341","80.674","84.341","84.341","88.008","84.341","84.341","58.672","58.672","47.671","99.009","95.342","121.011","121.011","132.012","113.677","106.343","","","",
"World","WLD","CO2 emissions (kt)","EN.ATM.CO2E.KT","9385792.843","9419463.237","9808656.615","10347089.559","10939720.763","11426753.368","11993620.23","12378853.248","13011678.439","13792038.041","14789733.399","15350300.355","15952667.444","16834514.938","16952269.642","16853249.641","17835998.307","18393371.306","18606020.636","19643807.305","19438422.302","18840587.625","18679191.954","18609452.948","19280447.942","19863328.593","20471999.255","20992676.585","21766336.578","22242859.561","22352939.234","22627491.191","22403367.818","22381538.167","22760830.645","23258105.181","23796153.09","24155273.401","24095857","24051853","24667909","25250962","25470982","27014789","28364245","29427675","30461769","31125496","32042246","31686547","33505379","34865836","35463557","35848592","","","",
"Samoa","WSM","CO2 emissions (kt)","EN.ATM.CO2E.KT","14.668","18.335","18.335","22.002","25.669","29.336","25.669","25.669","29.336","29.336","29.336","36.67","36.67","36.67","33.003","58.672","47.671","80.674","106.343","95.342","99.009","102.676","113.677","113.677","113.677","113.677","113.677","113.677","113.677","121.011","124.678","124.678","128.345","128.345","121.011","132.012","132.012","132.012","132.012","139.346","139.346","143.013","143.013","150.347","161.348","168.682","176.016","187.017","190.684","198.018","205.352","234.688","253.023","238.355","","","",
"Kosovo","XKX","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","CO2 emissions (kt)","EN.ATM.CO2E.KT","3633.997","2665.909","3887.02","2918.932","3633.997","3931.024","3465.315","3054.611","11646.392","4679.092","2511.895","1972.846","1496.136","2731.915","2247.871","2170.864","2566.9","2981.271","3105.949","3223.293","3318.635","4231.718","5947.874","6329.242","7172.652","8657.787","8269.085","8683.456","9603.873","9996.242","9596.539","9977.907","14209.625","9255.508","11191.684","11250.356","13399.218","13358.881","12200.109","13894.263","14638.664","16252.144","15764.433","17304.573","18881.383","20043.822","20795.557","20971.573","22339.364","24561.566","23432.13","19666.121","18290.996","25346.304","","","",
"South Africa","ZAF","CO2 emissions (kt)","EN.ATM.CO2E.KT","97934.569","102213.958","105767.281","109826.65","119657.877","128260.659","128356.001","133885.837","138084.552","143280.691","149763.947","168568.323","171725.61","173533.441","176734.732","185201.835","193115.221","199950.509","202099.371","218908.899","228454.1","257368.395","280749.187","292230.564","315948.72","324214.138","330855.075","329025.242","343055.184","341108.007","319795.403","332618.902","307822.648","321104.522","337576.686","360363.424","365431.218","377855.014","377726.669","375236.776","378665.421","372042.819","356637.752","404459.099","450186.589","416915.898","447894.714","467436.157","497593.565","503262.747","474099.096","475037.848","472071.245","471238.836","","","",
"Zambia","ZMB","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","3278.298","3916.356","3501.985","4792.769","4572.749","4275.722","3769.676","3791.678","4066.703","4591.084","4202.382","4081.371","4026.366","3744.007","3476.316","3604.661","3531.321","3366.306","3520.32","3270.964","2819.923","2753.917","2889.596","2702.579","3142.619","2603.57","2445.889","2416.553","2456.89","2500.894","2420.22","2170.864","1870.17","2390.884","2313.877","1807.831","1822.499","1906.84","1983.847","2112.192","2145.195","2288.208","2097.524","1778.495","2181.865","2526.563","2709.913","2933.6","3479.983","3824.681","","","",
"Zimbabwe","ZWE","CO2 emissions (kt)","EN.ATM.CO2E.KT","","","","","4473.74","5214.474","6046.883","5298.815","6384.247","6750.947","8162.742","8742.128","8225.081","9281.177","9057.49","8320.423","10868.988","9299.512","9295.845","9449.859","9636.876","9435.191","8811.801","10461.951","9922.902","10263.933","13127.86","15240.052","16101.797","16186.138","15504.076","15823.105","16901.203","16208.14","17645.604","15130.042","14994.363","14407.643","14253.629","15834.106","13923.599","12596.145","11965.421","10656.302","9486.529","10769.979","10447.283","9886.232","7770.373","8335.091","9266.509","11628.057","12933.509","13780.586","","","",
